order_id,courier_name,customer_name,customer_city,payment_method,item_value,system_status,customer_report,gps_distance_meters,delivery_date
ORD-51464,Utama Rajata,"R. Dina Melani, M.Pd",Magelang,COD,336086,Delivered,Received,9,2026-07-17
ORD-22583,Ami Pradana,Ellis Widodo,Ambon,COD,670181,Delivered,Received,37,2026-07-05
ORD-19212,Gawati Mangunsong,Luwes Mandasari,Sabang,COD,1052848,Failed,Rejected/Unreachable,99,2026-07-04
ORD-53724,Ophelia Thamrin,dr. Agnes Simanjuntak,Pariaman,COD,1382029,Delivered,Received,32,2026-06-28
ORD-35308,"dr. Uchita Wijaya, S.E.","Ir. Kawaca Habibi, M.Farm",Pangkalpinang,COD,953308,Delivered,Received,40,2026-07-27
ORD-97280,R. Teguh Nurdiyanti,"R. Suci Wasita, M.Ak",Bekasi,COD,484395,Delivered,Received,10,2026-07-08
ORD-67253,Ajeng Putra,Aisyah Purnawati,Kota Administrasi Jakarta Selatan,COD,348043,Delivered,Received,48,2026-07-11
ORD-21936,Septi Hasanah,"Tgk. Farhunnisa Halimah, S.Pt",Cirebon,COD,1059550,Delivered,Received,24,2026-07-04
ORD-25751,Eja Lailasari,Mustika Usamah,Binjai,COD,909508,Failed,Rejected/Unreachable,24,2026-07-02
ORD-29818,"drg. Wage Agustina, S.E.I",Sakura Latupono,Cirebon,COD,481423,Delivered,Received,37,2026-07-16
ORD-40675,Drs. Eluh Habibi,Raihan Sihombing,Denpasar,COD,1060709,Delivered,Received,31,2026-07-24
ORD-23413,Rendy Haryanti,"Puti Dian Marbun, S.I.Kom",Gorontalo,COD,85153,Delivered,Received,6,2026-06-28
ORD-23700,Yessi Ardianto,Tgk. Calista Nainggolan,Kota Administrasi Jakarta Selatan,COD,956681,Failed,Rejected/Unreachable,42,2026-07-05
ORD-15052,Cut Betania Gunawan,Gasti Wastuti,Magelang,COD,1211237,Delivered,Received,49,2026-07-15
ORD-59841,"Cut Sari Januar, M.Pd",Laksana Damanik,Tual,COD,586019,Failed,Rejected/Unreachable,64,2026-07-06
ORD-23687,Luhung Salahudin,"Cahyadi Anggriawan, S.Pd",Pariaman,COD,637260,Failed,Rejected/Unreachable,88,2026-07-13
ORD-70610,Harsaya Utama,"Nabila Waskita, S.Farm",Payakumbuh,COD,694694,Delivered,Received,21,2026-06-29
ORD-16213,Drs. Opung Wahyuni,Nabila Iswahyudi,Blitar,COD,1011119,Delivered,Received,33,2026-07-12
ORD-65250,Ghani Suryatmi,Hafshah Napitupulu,Padangpanjang,COD,380746,Delivered,Not Received,4807,2026-07-24
ORD-64904,Bagiya Wijayanti,dr. Ani Oktaviani,Purwokerto,COD,685811,Delivered,Received,37,2026-07-25
ORD-60275,Danang Lazuardi,Zelaya Napitupulu,Palangkaraya,COD,999202,Delivered,Received,47,2026-07-17
ORD-36932,Dt. Jagapati Permadi,Restu Kuswoyo,Binjai,COD,225058,Delivered,Received,11,2026-06-29
ORD-52353,Drs. Paramita Maulana,Natalia Mardhiyah,Bima,COD,784719,Failed,Rejected/Unreachable,10,2026-07-25
ORD-73937,Zelaya Nuraini,Vega Saefullah,Metro,COD,1196685,Delivered,Received,44,2026-07-02
ORD-37605,Silvia Uyainah,Cut Cici Manullang,Tangerang Selatan,COD,369039,Delivered,Received,46,2026-07-22
ORD-41335,Praba Prasetya,Sadina Laksita,Manado,COD,469197,Delivered,Received,35,2026-06-28
ORD-53143,Dr. Julia Pratiwi,Putri Usada,Tarakan,COD,903765,Delivered,Not Received,2263,2026-07-16
ORD-61920,"Rahmi Budiman, S.Psi",R. Atma Putra,Padangpanjang,COD,68619,Delivered,Received,34,2026-07-17
ORD-38572,Julia Saputra,R. Cawisono Mandasari,Madiun,COD,192918,Failed,Rejected/Unreachable,8,2026-07-10
ORD-19616,Drs. Unjani Sitompul,Vera Astuti,Padang Sidempuan,COD,486670,Delivered,Received,32,2026-07-15
ORD-12650,Ana Andriani,Ella Narpati,Semarang,COD,929443,Delivered,Not Received,1803,2026-07-08
ORD-68827,R. Jaya Palastri,"Kusuma Santoso, M.Farm",Pangkalpinang,COD,1387400,Delivered,Received,37,2026-07-20
ORD-26185,"T. Rusman Purwanti, M.TI.",Daruna Yolanda,Bukittinggi,COD,297075,Failed,Rejected/Unreachable,29,2026-07-21
ORD-76836,Tedi Nurdiyanti,Aisyah Purwanti,Kota Administrasi Jakarta Timur,COD,374954,Delivered,Received,39,2026-07-05
ORD-25404,Hasna Namaga,"Azalea Andriani, M.Pd",Serang,COD,423509,Delivered,Received,13,2026-06-29
ORD-64096,Gilang Usamah,"Drs. Kurnia Ardianto, M.TI.",Purwokerto,COD,1036620,Delivered,Received,39,2026-07-05
ORD-16640,Pangestu Hutapea,"Rachel Yuniar, S.I.Kom",Cimahi,COD,1483419,Delivered,Received,5,2026-07-16
ORD-42611,Cawisadi Suryatmi,Harjaya Wastuti,Banjarmasin,COD,699575,Delivered,Received,6,2026-07-12
ORD-73583,Azalea Ardianto,"Raden Susanti, S.Pt",Magelang,COD,491274,Failed,Rejected/Unreachable,91,2026-07-23
ORD-11096,Paramita Manullang,"H. Bagus Yuniar, S.Pt",Jayapura,COD,123333,Delivered,Received,42,2026-07-17
ORD-62536,Citra Iswahyudi,"KH. Martani Farida, S.Pt",Pekanbaru,COD,107518,Failed,Rejected/Unreachable,88,2026-07-10
ORD-95068,Nova Tarihoran,Titi Adriansyah,Pematangsiantar,COD,899396,Delivered,Received,36,2026-07-18
ORD-57073,Pardi Padmasari,"drg. Gabriella Pangestu, M.TI.",Pekalongan,COD,642333,Delivered,Received,23,2026-07-13
ORD-56071,"Melinda Pertiwi, M.Farm",Cinthia Hidayanto,Medan,COD,262781,Delivered,Received,46,2026-07-04
ORD-27079,Anita Pratama,Sutan Kajen Haryanti,Sungai Penuh,COD,705580,Delivered,Received,25,2026-07-26
ORD-84722,R. Ibrani Mandala,Oskar Budiyanto,Kendari,COD,878127,Delivered,Received,21,2026-07-06
ORD-21222,Zalindra Winarsih,Kezia Situmorang,Sabang,COD,157181,Delivered,Received,21,2026-07-04
ORD-82809,Agnes Rahimah,"drg. Rina Wahyuni, S.Farm",Ambon,COD,864367,Failed,Rejected/Unreachable,7,2026-07-17
ORD-74395,Maya Yuniar,Natalia Narpati,Pagaralam,COD,345993,Delivered,Received,35,2026-07-14
ORD-67510,Ophelia Sudiati,Cindy Hutasoit,Jambi,COD,868941,Delivered,Received,50,2026-07-03
ORD-11385,Gina Yuliarti,Paiman Jailani,Kota Administrasi Jakarta Pusat,COD,1360014,Failed,Rejected/Unreachable,61,2026-07-27
ORD-56411,"KH. Gaman Santoso, S.Kom",Ulva Kusumo,Palopo,COD,1045554,Delivered,Received,15,2026-07-22
ORD-15501,Opan Januar,"Dr. Lulut Laksmiwati, M.Pd",Medan,COD,924337,Delivered,Received,36,2026-06-30
ORD-44530,Ganep Winarsih,Vino Anggraini,Cimahi,COD,860754,Delivered,Received,44,2026-07-12
ORD-60838,"Talia Rahayu, S.IP","Ir. Sabrina Natsir, S.Pt",Binjai,COD,1411421,Delivered,Received,13,2026-06-30
ORD-80039,"Dt. Mursita Usada, S.I.Kom",Jamalia Sihombing,Cirebon,COD,1087254,Delivered,Received,23,2026-07-12
ORD-77176,"Drs. Raisa Mansur, S.Kom",Adiarja Pangestu,Bontang,COD,1388638,Delivered,Received,36,2026-07-23
ORD-64033,"Jatmiko Pradipta, S.T.",Purwanto Handayani,Semarang,COD,637092,Delivered,Received,21,2026-07-02
ORD-30969,Rama Uwais,Adika Rahmawati,Padangpanjang,COD,504279,Delivered,Received,48,2026-06-30
ORD-82215,Shakila Hidayat,Harjaya Agustina,Kota Administrasi Jakarta Pusat,COD,175735,Failed,Rejected/Unreachable,82,2026-07-13
ORD-75425,Daruna Setiawan,"Dr. Darmaji Lestari, S.Psi",Salatiga,COD,700076,Failed,Rejected/Unreachable,93,2026-06-28
ORD-72724,H. Rudi Simbolon,Okto Puspita,Tangerang,COD,833362,Delivered,Received,7,2026-07-27
ORD-79438,Kamila Mayasari,"Ir. Irma Prasasta, M.Ak",Batam,COD,856971,Delivered,Received,32,2026-07-22
ORD-41542,Ilsa Nasyidah,"T. Hasta Halimah, S.E.I",Batam,COD,901407,Delivered,Received,48,2026-07-04
ORD-16079,Raden Halim,"Capa Utami, S.I.Kom",Pariaman,COD,245009,Delivered,Received,26,2026-07-06
ORD-91800,"Tgk. Mutia Prabowo, S.Pt",Artanto Zulaika,Cimahi,COD,682661,Delivered,Received,19,2026-07-26
ORD-90328,Dr. Zaenab Mustofa,Lidya Kuswoyo,Pekalongan,COD,869445,Delivered,Received,42,2026-07-19
ORD-13199,Maryanto Zulaika,Hilda Fujiati,Sabang,COD,279642,Failed,Rejected/Unreachable,56,2026-07-08
ORD-63806,"Ella Novitasari, S.Psi",Nasim Rahmawati,Payakumbuh,COD,1009714,Delivered,Received,20,2026-07-19
ORD-11547,"Dt. Dacin Mardhiyah, S.E.I",Melinda Hutapea,Sibolga,COD,872665,Failed,Rejected/Unreachable,79,2026-07-02
ORD-74218,Ella Palastri,"H. Gamblang Utama, S.E.I",Pontianak,COD,1309471,Delivered,Received,29,2026-07-15
ORD-27231,Intan Januar,Elisa Zulaika,Banjarbaru,COD,827975,Delivered,Received,24,2026-07-16
ORD-65185,Jane Nababan,Setya Zulkarnain,Salatiga,COD,964137,Delivered,Received,43,2026-07-10
ORD-19562,Tedi Rajasa,Cindy Sitompul,Jayapura,COD,208209,Failed,Rejected/Unreachable,70,2026-07-17
ORD-31915,dr. Gangsar Latupono,"Sutan Cakrabirawa Saptono, S.E.",Blitar,COD,742884,Delivered,Received,28,2026-07-21
ORD-69145,Cagak Laksita,"dr. Nasim Yuliarti, S.Gz",Tidore Kepulauan,COD,1143364,Delivered,Received,15,2026-07-20
ORD-59077,"Danuja Setiawan, S.Ked",Uda Kusumo,Padangpanjang,COD,540188,Delivered,Received,43,2026-07-22
ORD-99849,"Cahyadi Firgantoro, S.Pt",Calista Hastuti,Palopo,COD,328060,Delivered,Received,37,2026-07-25
ORD-31140,"Dt. Mulyanto Napitupulu, S.E.",Virman Natsir,Langsa,COD,1423587,Delivered,Received,22,2026-07-15
ORD-20421,Vanya Wibisono,Nadia Nababan,Bogor,COD,694216,Delivered,Received,8,2026-07-07
ORD-47567,Digdaya Maryadi,"Chelsea Mangunsong, S.Gz",Langsa,COD,1339527,Delivered,Received,7,2026-07-17
ORD-16736,"Ani Pradipta, S.T.",Ir. Talia Yuniar,Payakumbuh,COD,675412,Delivered,Received,50,2026-07-26
ORD-13055,"Jono Pradana, S.T.",Sakti Prasetyo,Sorong,COD,1248932,Delivered,Received,23,2026-07-11
ORD-92853,"dr. Maria Maulana, S.Pt",Tantri Winarno,Tegal,COD,618178,Failed,Rejected/Unreachable,87,2026-07-27
ORD-57220,Eka Sinaga,Prakosa Sihombing,Surakarta,COD,58095,Delivered,Received,33,2026-07-06
ORD-69220,Asirwanda Megantara,Balijan Gunawan,Pekanbaru,COD,293066,Delivered,Received,49,2026-07-02
ORD-21473,R.M. Mahdi Rahimah,Olivia Mandala,Sabang,COD,1361091,Delivered,Received,21,2026-07-06
ORD-94921,Jayadi Zulaika,"Prayoga Widiastuti, M.Farm",Batu,COD,1412614,Delivered,Received,17,2026-07-07
ORD-56226,Maida Situmorang,"dr. Caraka Hasanah, S.Farm",Payakumbuh,COD,965031,Delivered,Received,8,2026-07-15
ORD-77956,Lalita Anggriawan,"Tgk. Uli Rahmawati, M.Farm",Banda Aceh,COD,267581,Delivered,Received,10,2026-07-22
ORD-82212,Jessica Natsir,Umi Damanik,Pematangsiantar,COD,1313121,Delivered,Received,12,2026-07-08
ORD-54879,Opung Winarno,"Ir. Pangestu Oktaviani, S.Pd",Sibolga,COD,64765,Delivered,Received,9,2026-07-03
ORD-18213,Hasna Riyanti,"Iriana Sirait, S.Pt",Surabaya,COD,251471,Delivered,Received,8,2026-07-10
ORD-38176,Kasiyah Purwanti,Asirwada Siregar,Tangerang,COD,1450715,Delivered,Received,37,2026-07-12
ORD-85334,Victoria Haryanti,Kezia Yuliarti,Batam,COD,383346,Delivered,Received,6,2026-06-29
ORD-17534,Agnes Oktaviani,Karja Saputra,Bitung,COD,516839,Delivered,Received,9,2026-07-02
ORD-24918,Belinda Siregar,Sutan Panca Widodo,Kendari,COD,308621,Delivered,Received,18,2026-07-27
ORD-97061,Amelia Kuswandari,Wadi Salahudin,Jambi,COD,239764,Delivered,Received,43,2026-07-09
ORD-42146,Ulya Farida,Wani Agustina,Tidore Kepulauan,COD,871670,Delivered,Received,27,2026-07-03
ORD-96694,Hj. Elvina Rahmawati,Mutia Gunawan,Kota Administrasi Jakarta Pusat,COD,325577,Delivered,Received,43,2026-06-28
ORD-71001,R.A. Nilam Zulkarnain,"KH. Jinawi Kuswoyo, S.E.",Batam,COD,597978,Delivered,Received,16,2026-07-06
ORD-28940,Jayeng Mardhiyah,Anggabaya Utami,Batam,COD,602457,Delivered,Received,6,2026-07-11
ORD-23046,"Uli Nashiruddin, S.T.",Umar Wibowo,Payakumbuh,COD,617839,Delivered,Received,14,2026-07-03
ORD-68345,R.M. Rudi Ardianto,Candrakanta Wastuti,Padang,COD,1152863,Delivered,Received,35,2026-06-28
ORD-86533,Ir. Waluyo Kuswoyo,"Drs. Irfan Latupono, M.Pd",Semarang,COD,197775,Delivered,Received,12,2026-07-17
ORD-11066,dr. Dadi Halim,Jelita Pradana,Payakumbuh,COD,1281026,Delivered,Received,28,2026-06-28
ORD-10049,R. Gaduh Wahyudin,Ayu Ardianto,Kupang,COD,408352,Delivered,Received,44,2026-07-03
ORD-79298,Drs. Hari Megantara,Ifa Kuswoyo,Pasuruan,COD,469717,Delivered,Received,37,2026-07-08
ORD-32637,Puti Nadine Anggraini,Kamaria Maheswara,Manado,COD,119810,Delivered,Received,11,2026-07-02
ORD-24565,Ir. Cawuk Puspasari,Jamal Damanik,Dumai,COD,1140449,Failed,Rejected/Unreachable,89,2026-07-12
ORD-25870,KH. Rendy Pradipta,"Sarah Budiyanto, S.I.Kom",Blitar,COD,775124,Delivered,Received,23,2026-07-06
ORD-67143,"Yuni Laksmiwati, M.M.",Waluyo Sitorus,Tebingtinggi,COD,140724,Delivered,Received,33,2026-07-04
ORD-83178,"Indah Laksmiwati, S.Ked",Gawati Hutasoit,Tanjungpinang,COD,114849,Delivered,Received,12,2026-07-27
ORD-68209,"dr. Harsaya Wijayanti, S.E.I",Paiman Uyainah,Depok,COD,740886,Delivered,Received,32,2026-07-23
ORD-41359,Nasrullah Widodo,Ami Saptono,Balikpapan,COD,1285584,Delivered,Received,25,2026-07-03
ORD-47742,Zulaikha Budiyanto,"Hj. Anita Uwais, M.Farm",Metro,COD,780933,Delivered,Not Received,3679,2026-07-25
ORD-78637,R. Perkasa Prasasta,Marwata Prayoga,Sabang,COD,1262166,Delivered,Received,6,2026-07-07
ORD-43520,Zulfa Nugroho,drg. Jelita Maryadi,Semarang,COD,1091340,Delivered,Received,40,2026-07-16
ORD-61898,Farhunnisa Mayasari,"Danu Winarno, M.M.",Semarang,COD,465380,Delivered,Received,5,2026-07-14
ORD-46629,Hadi Wahyuni,Pandu Mangunsong,Batu,COD,811353,Delivered,Received,43,2026-07-24
ORD-82311,Ajeng Hardiansyah,"Elvina Prastuti, S.IP",Tangerang,COD,746978,Failed,Rejected/Unreachable,86,2026-06-28
ORD-25974,Putu Wibisono,Samsul Nashiruddin,Tanjungbalai,COD,407513,Delivered,Received,40,2026-07-03
ORD-67039,Queen Manullang,drg. Cemani Latupono,Sukabumi,COD,1190117,Delivered,Received,12,2026-06-30
ORD-15196,Febi Hassanah,"Cut Queen Suryono, S.E.",Metro,COD,365650,Delivered,Received,43,2026-07-11
ORD-65176,Aurora Hidayanto,Mala Prayoga,Bogor,COD,1407270,Delivered,Received,31,2026-07-07
ORD-88648,Genta Hakim,Hadi Laksmiwati,Bau-Bau,COD,487614,Delivered,Received,28,2026-07-10
ORD-49423,Yance Wijayanti,"Kartika Riyanti, S.Ked",Parepare,COD,130950,Delivered,Received,13,2026-07-27
ORD-98320,"Jelita Oktaviani, M.M.","Kiandra Simbolon, S.Farm",Sungai Penuh,COD,1198624,Delivered,Received,36,2026-07-08
ORD-33492,Sakura Kusmawati,drg. Vinsen Gunarto,Padangpanjang,COD,762049,Delivered,Received,20,2026-07-11
ORD-32834,Violet Tampubolon,Banara Safitri,Sibolga,COD,867139,Delivered,Received,10,2026-07-18
ORD-81229,Devi Safitri,"Puti Maimunah Oktaviani, S.Psi",Pangkalpinang,COD,1493722,Delivered,Received,49,2026-06-28
ORD-99244,"Wani Hutagalung, M.Pd",Ika Fujiati,Cimahi,COD,302071,Delivered,Received,32,2026-07-27
ORD-82545,Tari Zulkarnain,Janet Nainggolan,Makassar,COD,438230,Failed,Rejected/Unreachable,24,2026-07-14
